var_name	genotype	strand	position	lower	median	upper	mean	K_gt	K_lt
Alpha	2	1	833	6.3081408	6.3643913	6.424985	6.363831	500	0
Alpha	3	1	833	6.333763	6.3889318	6.456695	6.3903933	500	0
Alpha	1	1	834	6.48565	6.5398088	6.5932894	6.5399256	500	0
Alpha	2	1	834	6.2874093	6.3421307	6.4016423	6.3412695	500	0
Alpha	3	1	834	6.330243	6.3885565	6.4584694	6.3905807	500	0
Alpha	1	1	835	6.4714684	6.5291257	6.580969	6.528424	500	0
Alpha	2	1	835	6.264499	6.320014	6.380088	6.3191752	500	0
Alpha	3	1	835	6.3281655	6.38904	6.4610953	6.390762	500	0
Alpha	1	1	836	6.461254	6.519849	6.5713897	6.5198774	500	0
Alpha	2	1	836	6.2440853	6.3018503	6.3600636	6.301122	500	0
Alpha	3	1	836	6.3289876	6.391904	6.466592	6.3931336	500	0
Alpha	1	1	837	6.451054	6.51019	6.5647097	6.5094895	500	0
Alpha	2	1	837	6.223383	6.282281	6.338885	6.2810664	500	0
Alpha	3	1	837	6.3271413	6.391803	6.470444	6.393423	500	0
Alpha	1	1	838	6.4400034	6.5005383	6.5548415	6.499706	500	0
Alpha	2	1	838	6.2025213	6.2624936	6.322164	6.2621756	500	0
Alpha	3	1	838	6.325583	6.3917522	6.473315	6.3937025	500	0
Alpha	1	1	839	6.429731	6.491089	6.546431	6.4906054	500	0
Alpha	2	1	839	6.1840835	6.2446404	6.305529	6.2445993	500	0
Alpha	3	1	839	6.323794	6.3919034	6.4758105	6.3939567	500	0
Alpha	1	1	840	6.4359636	6.496477	6.550759	6.495667	500	0
Alpha	2	1	840	6.200285	6.2564487	6.3169127	6.2569904	500	0
Alpha	3	1	840	6.332104	6.3975883	6.4788113	6.400134	500	0
Alpha	1	1	841	6.444173	6.501671	6.5550003	6.501101	500	0
Alpha	2	1	841	6.2164283	6.2695627	6.3277755	6.270312	500	0
Alpha	3	1	841	6.340933	6.404318	6.4823895	6.406774	500	0
Alpha	1	1	842	6.4510975	6.507074	6.5586796	6.506369	500	0
Alpha	2	1	842	6.22836	6.281105	6.33838	6.281255	500	0
Alpha	3	1	842	6.347786	6.41055	6.4856644	6.413358	500	0
Alpha	1	1	843	6.4584265	6.512816	6.5636277	6.512494	500	0
Alpha	2	1	843	6.243263	6.296707	6.3516955	6.29636	500	0
Alpha	3	1	843	6.3583465	6.419163	6.489805	6.4208207	500	0
Alpha	1	1	844	6.4663467	6.5194883	6.5687203	6.5188274	500	0
Alpha	2	1	844	6.2578197	6.3111486	6.3659062	6.3119993	500	0
Alpha	3	1	844	6.367767	6.4279137	6.4937434	6.4285445	500	0
Alpha	1	1	845	6.4726367	6.5258794	6.574852	6.525289	500	0
Alpha	2	1	845	6.2765026	6.3269825	6.3813868	6.3279605	500	0
Alpha	3	1	845	6.3771305	6.4353867	6.4986486	6.4364324	500	0
Alpha	1	1	846	6.4796343	6.532689	6.582412	6.531811	500	0
Alpha	2	1	846	6.295676	6.342917	6.3962317	6.344032	500	0
Alpha	3	1	846	6.3876476	6.444338	6.50442	6.444374	500	0
Alpha	1	1	847	6.4859385	6.539145	6.5888023	6.5382743	500	0
Alpha	2	1	847	6.3098865	6.3592987	6.411899	6.3599935	500	0
Alpha	3	1	847	6.396636	6.4520063	6.5121517	6.452256	500	0
Alpha	1	1	848	6.4913917	6.5458536	6.596896	6.544606	500	0
Alpha	2	1	848	6.3249626	6.3749666	6.4271774	6.375629	500	0
Alpha	3	1	848	6.4046717	6.4597464	6.518846	6.459981	500	0
Alpha	1	1	849	6.497682	6.553132	6.6059995	6.551593	500	0
Alpha	2	1	849	6.340688	6.392221	6.446019	6.392895	500	0
Alpha	3	1	849	6.413414	6.467429	6.526435	6.468157	500	0
Alpha	1	1	850	6.502299	6.5598764	6.6130543	6.557443	500	0
Alpha	2	1	850	6.35272	6.406987	6.462062	6.4073563	500	0
Alpha	3	1	850	6.4220123	6.473798	6.5346007	6.4752765	500	0
Alpha	1	1	851	6.5052853	6.56502	6.620268	6.5629554	500	0
Alpha	2	1	851	6.363872	6.4205055	6.4748154	6.4209623	500	0
Alpha	3	1	851	6.4286346	6.480529	6.541872	6.4819756	500	0
Alpha	1	1	852	6.509209	6.569846	6.62725	6.568089	500	0
Alpha	2	1	852	6.376048	6.43328	6.4881024	6.433627	500	0
Alpha	3	1	852	6.434997	6.486826	6.5483494	6.4882116	500	0
Alpha	1	1	853	6.502313	6.561702	6.6171513	6.5601816	500	0
Alpha	2	1	853	6.379915	6.435322	6.489906	6.435954	500	0
Alpha	3	1	853	6.4423547	6.492358	6.5527062	6.493295	500	0
Alpha	1	1	854	6.4962974	6.5533915	6.6062884	6.551691	500	0
Alpha	2	1	854	6.38394	6.4379187	6.4923444	6.438455	500	0
Alpha	3	1	854	6.448861	6.497711	6.5569334	6.4987535	500	0
Alpha	1	1	855	6.487641	6.5416985	6.5929723	6.5403	500	0
Alpha	2	1	855	6.38557	6.43939	6.4943786	6.4397955	500	0
Alpha	3	1	855	6.4561467	6.5031643	6.5615644	6.504399	500	0
Alpha	1	1	856	6.4788404	6.5317802	6.5825844	6.5309305	500	0
Alpha	2	1	856	6.387691	6.4429245	6.497465	6.4426785	500	0
Alpha	3	1	856	6.462538	6.50983	6.5657196	6.5105247	500	0
Alpha	1	1	857	6.469939	6.521826	6.5713463	6.521236	500	0
Alpha	2	1	857	6.3933606	6.4456296	6.4971337	6.445663	500	0
Alpha	3	1	857	6.4695787	6.5168333	6.570019	6.5168605	500	0
Alpha	1	1	858	6.4605904	6.511525	6.5590835	6.5113363	500	0
Alpha	2	1	858	6.3948755	6.448854	6.499096	6.4487042	500	0
Alpha	3	1	858	6.4751472	6.52355	6.5744047	6.5233264	500	0
Alpha	1	1	859	6.451141	6.5021324	6.5487967	6.5013757	500	0
Alpha	2	1	859	6.3964047	6.451768	6.5040727	6.451773	500	0
Alpha	3	1	859	6.479187	6.5294933	6.5792375	6.5298324	500	0
Alpha	1	1	860	6.442787	6.492034	6.5399823	6.4914765	500	0
Alpha	2	1	860	6.3979197	6.4547615	6.5112286	6.454818	500	0
Alpha	3	1	860	6.485174	6.5358343	6.5869994	6.5363035	500	0
Alpha	1	1	861	6.433785	6.4821806	6.530244	6.4817796	500	0
Alpha	2	1	861	6.3994055	6.4575677	6.5162206	6.4578004	500	0
Alpha	3	1	861	6.49018	6.5420017	6.594256	6.542642	500	0
Alpha	1	1	862	6.4283895	6.4769287	6.5240545	6.476777	500	0
Alpha	2	1	862	6.404239	6.463505	6.521761	6.463339	500	0
Alpha	3	1	862	6.499067	6.55267	6.6040087	6.5519924	500	0
Alpha	1	1	863	6.418911	6.468626	6.5152683	6.4681506	500	0
Alpha	2	1	863	6.4064026	6.4667363	6.5239244	6.4662223	500	0
Alpha	3	1	863	6.50442	6.5592346	6.611193	6.5579844	500	0
Alpha	1	1	864	6.4111495	6.4604244	6.507031	6.460022	500	0
Alpha	2	1	864	6.406821	6.4694343	6.5275745	6.46894	500	0
Alpha	3	1	864	6.5081124	6.5648828	6.618782	6.563623	500	0
Alpha	1	1	865	6.4030848	6.4526196	6.5012455	6.4524603	500	0
Alpha	2	1	865	6.4081054	6.4717493	6.5309505	6.4714704	500	0
Alpha	3	1	865	6.512224	6.569968	6.625634	6.568875	500	0
Alpha	1	1	866	6.4105	6.4589243	6.5069876	6.4589205	500	0
Alpha	2	1	866	6.41754	6.4793167	6.53662	6.47949	500	0
Alpha	3	1	866	6.5169563	6.5748158	6.6289096	6.573404	500	0
Alpha	1	1	867	6.4185934	6.4666495	6.511994	6.4658556	500	0
Alpha	2	1	867	6.426658	6.487994	6.5442524	6.4881063	500	0
Alpha	3	1	867	6.5242567	6.5798507	6.632069	6.5782804	500	0
Alpha	1	1	868	6.424985	6.471014	6.5174327	6.47106	500	0
Alpha	2	1	868	6.4349103	6.49414	6.5486665	6.4940963	500	0
Alpha	3	1	868	6.528527	6.5841713	6.634233	6.5821214	500	0
Alpha	1	1	869	6.432198	6.479208	6.526132	6.478964	500	0
Alpha	2	1	869	6.444057	6.504715	6.5562553	6.503939	500	0
Alpha	3	1	869	6.5337205	6.589769	6.637436	6.587657	500	0
Alpha	1	1	870	6.438503	6.4875975	6.534514	6.487139	500	0
Alpha	2	1	870	6.4531026	6.515297	6.565633	6.5141215	500	0
Alpha	3	1	870	6.538005	6.5947247	6.6438274	6.593387	500	0
Alpha	1	1	871	6.4464664	6.49585	6.5423045	6.4954944	500	0
Alpha	2	1	871	6.465265	6.526803	6.576049	6.524521	500	0
Alpha	3	1	871	6.5436463	6.5997815	6.648054	6.5992346	500	0
Alpha	1	1	872	6.4539394	6.5042534	6.5507154	6.5039034	500	0
Alpha	2	1	872	6.4765325	6.5372915	6.5867395	6.534996	500	0
Alpha	3	1	872	6.549504	6.6053505	6.654604	6.605123	500	0
Alpha	1	1	873	6.46173	6.512123	6.5591846	6.512256	500	0
Alpha	2	1	873	6.486977	6.547693	6.5983095	6.545394	500	0
Alpha	3	1	873	6.554899	6.6105804	6.6597834	6.61097	500	0
Alpha	1	1	874	6.469102	6.5207863	6.5685325	6.5204353	500	0
Alpha	2	1	874	6.496066	6.5577774	6.6087265	6.5555754	500	0
Alpha	3	1	874	6.559112	6.616676	6.665785	6.616701	500	0
Alpha	1	1	875	6.4753346	6.5291185	6.577593	6.528345	500	0
Alpha	2	1	875	6.505126	6.566556	6.619287	6.564932	500	0
Alpha	3	1	875	6.5646663	6.6217756	6.671051	6.6215487	500	0
Alpha	1	1	876	6.4814515	6.5369163	6.5860186	6.535848	500	0
Alpha	2	1	876	6.5147777	6.5757895	6.6268463	6.5742383	500	0
Alpha	3	1	876	6.568778	6.6270056	6.67786	6.626757	500	0
Alpha	1	1	877	6.4876842	6.5432568	6.593939	6.542907	500	0
Alpha	2	1	877	6.521169	6.584482	6.6375804	6.583004	500	0
Alpha	3	1	877	6.572241	6.6320333	6.6824045	6.6316643	500	0
Alpha	1	1	878	6.4931087	6.5501456	6.601917	6.549472	500	0
Alpha	2	1	878	6.529667	6.5924025	6.6471744	6.5911503	500	0
Alpha	3	1	878	6.576107	6.636592	6.6897626	6.6362295	500	0
Alpha	1	1	879	6.5098295	6.5657344	6.619157	6.5657463	500	0
Alpha	2	1	879	6.5421166	6.6040955	6.6575613	6.602624	500	0
Alpha	3	1	879	6.584244	6.641814	6.693167	6.6415453	500	0
Alpha	1	1	880	6.5276904	6.5823536	6.6365848	6.58323	500	0
Alpha	2	1	880	6.5576262	6.6158752	6.6675453	6.6149554	500	0
Alpha	3	1	880	6.589611	6.6474843	6.6991396	6.6472673	500	0
Alpha	1	1	881	6.5456805	6.600416	6.65345	6.601694	500	0
Alpha	2	1	881	6.5715766	6.6299195	6.6830826	6.628784	500	0
Alpha	3	1	881	6.599464	6.656205	6.706368	6.655771	500	0
Alpha	1	1	882	6.565474	6.6211185	6.673763	6.621278	500	0
Alpha	2	1	882	6.587677	6.6427164	6.695533	6.6425443	500	0
Alpha	3	1	882	6.6066055	6.6625605	6.7121534	6.6620245	500	0
Alpha	1	1	883	6.5827866	6.642255	6.6934986	6.6415467	500	0
Alpha	2	1	883	6.603864	6.656624	6.712326	6.6567874	500	0
Alpha	3	1	883	6.6148434	6.668504	6.719237	6.6684937	500	0
Alpha	1	1	884	6.6053076	6.663224	6.714101	6.662237	500	0
Alpha	2	1	884	6.6174693	6.670921	6.7282248	6.671327	500	0
Alpha	3	1	884	6.6205707	6.6761866	6.7262917	6.675099	500	0
Alpha	1	1	885	6.62562	6.683638	6.734702	6.683073	500	0
Alpha	2	1	885	6.631261	6.685752	6.743214	6.6859736	500	0
Alpha	3	1	885	6.6275535	6.682809	6.7337503	6.6817493	500	0
Alpha	1	1	886	6.6444182	6.704406	6.756011	6.7037644	500	0
Alpha	2	1	886	6.645919	6.7005105	6.7565017	6.7005157	500	0
Alpha	3	1	886	6.6329203	6.6893225	6.741353	6.688356	500	0
Alpha	1	1	887	6.6638803	6.7253537	6.7771463	6.7240343	500	0
Alpha	2	1	887	6.659552	6.7143173	6.7709866	6.71476	500	0
Alpha	3	1	887	6.638735	6.694913	6.750875	6.6948276	500	0
Alpha	1	1	888	6.6851315	6.744657	6.7990174	6.744053	500	0
Alpha	2	1	888	6.673748	6.728939	6.785471	6.7291083	500	0
Alpha	3	1	888	6.6445193	6.70059	6.7564435	6.7012835	500	0
Alpha	1	1	889	6.702285	6.763751	6.8193164	6.7626553	500	0
Alpha	2	1	889	6.684886	6.741988	6.8001	6.742194	500	0
Alpha	3	1	889	6.650233	6.706029	6.763773	6.70723	500	0
Alpha	1	1	890	6.717751	6.781222	6.8386054	6.7801647	500	0
Alpha	2	1	890	6.698462	6.754244	6.813257	6.754514	500	0
Alpha	3	1	890	6.6535506	6.7121606	6.7707987	6.712826	500	0
Alpha	1	1	891	6.7311244	6.797431	6.8565817	6.796462	500	0
Alpha	2	1	891	6.708748	6.7655907	6.826126	6.765984	500	0
Alpha	3	1	891	6.6568546	6.7173758	6.7765837	6.718032	500	0
Alpha	1	1	892	6.7352505	6.797719	6.856004	6.7973857	500	0
Alpha	2	1	892	6.7108254	6.7661753	6.8260975	6.7670135	500	0
Alpha	3	1	892	6.6581097	6.7170873	6.7747803	6.7177124	500	0
Alpha	1	1	893	6.7378044	6.7979646	6.8541427	6.7983723	500	0
Alpha	2	1	893	6.711792	6.7662325	6.827482	6.768133	500	0
Alpha	3	1	893	6.6592784	6.7165318	6.7737417	6.7173676	500	0
Alpha	1	1	894	6.741685	6.8020906	6.856004	6.8020897	500	0
Alpha	2	1	894	6.719352	6.77188	6.832272	6.7742376	500	0
Alpha	3	1	894	6.663044	6.7188253	6.7746215	6.7192116	500	0
Alpha	1	1	895	6.7441664	6.8042693	6.85498	6.8030343	500	0
Alpha	2	1	895	6.721704	6.7732077	6.831681	6.7751846	500	0
Alpha	3	1	895	6.6646595	6.718054	6.773049	6.7186894	500	0
Alpha	1	1	896	6.746316	6.805149	6.855355	6.804012	500	0
Alpha	2	1	896	6.7211123	6.775278	6.8339887	6.7761607	500	0
Alpha	3	1	896	6.6644435	6.7177005	6.7722993	6.718156	500	0
Alpha	1	1	897	6.749995	6.8063393	6.8532195	6.805013	500	0
Alpha	2	1	897	6.721675	6.7763605	6.836917	6.7771606	500	0
Alpha	3	1	897	6.6653666	6.7162933	6.7710724	6.7176013	500	0
Alpha	1	1	898	6.7519135	6.8077607	6.8554564	6.806014	500	0
Alpha	2	1	898	6.723262	6.7775145	6.8370614	6.7781644	500	0
Alpha	3	1	898	6.6641254	6.7157955	6.7714624	6.717044	500	0
Alpha	1	1	899	6.7537746	6.8091307	6.8553405	6.8070064	500	0
Alpha	2	1	899	6.722699	6.7786465	6.8396006	6.7791657	500	0
Alpha	3	1	899	6.6623077	6.715081	6.7711015	6.7164993	500	0
Alpha	1	1	900	6.7546263	6.810379	6.8546333	6.807985	500	0
Alpha	2	1	900	6.7225547	6.779642	6.842558	6.7801447	500	0
Alpha	3	1	900	6.6604614	6.7140865	6.7707553	6.7159595	500	0
Alpha	1	1	901	6.7550445	6.811612	6.855355	6.8090677	500	0
Alpha	2	1	901	6.724041	6.781142	6.8449244	6.781253	500	0
Alpha	3	1	901	6.660245	6.713437	6.7713614	6.715547	500	0
Alpha	1	1	902	6.754684	6.812767	6.8578796	6.8099713	500	0
Alpha	2	1	902	6.723507	6.7829313	6.8454576	6.782162	500	0
Alpha	3	1	902	6.658701	6.7137547	6.772169	6.7150598	500	0
Alpha	1	1	903	6.75415	6.8130913	6.858515	6.8108234	500	0
Alpha	2	1	903	6.722209	6.7839565	6.8487186	6.783013	500	0
Alpha	3	1	903	6.6570706	6.71299	6.7730346	6.7146	500	0
Alpha	1	1	904	6.7536163	6.8136973	6.859856	6.811609	500	0
Alpha	2	1	904	6.7192802	6.783956	6.8505216	6.78381	500	0
Alpha	3	1	904	6.65648	6.713214	6.773655	6.714174	500	0
Alpha	1	1	905	6.765778	6.82415	6.86932	6.821679	500	0
Alpha	2	1	905	6.7228003	6.7864375	6.8504066	6.7853456	500	0
Alpha	3	1	905	6.6673717	6.723485	6.780941	6.7241254	500	0
Alpha	1	1	906	6.779513	6.8339386	6.878409	6.832502	500	0
Alpha	2	1	906	6.726739	6.7885294	6.850147	6.7869945	500	0
Alpha	3	1	906	6.679346	6.7344575	6.792252	6.73482	500	0
Alpha	1	1	907	6.7921653	6.8459196	6.8895464	6.8446927	500	0
Alpha	2	1	907	6.730894	6.791523	6.851777	6.790074	500	0
Alpha	3	1	907	6.692561	6.747405	6.805842	6.747557	500	0
Alpha	1	1	908	6.8046155	6.8576994	6.9013915	6.8567715	500	0
Alpha	2	1	908	6.734616	6.7922664	6.8517337	6.791844	500	0
Alpha	3	1	908	6.7048965	6.759207	6.817282	6.7594495	500	0
Alpha	1	1	909	6.816561	6.870431	6.91351	6.869263	500	0
Alpha	2	1	909	6.738771	6.7943	6.8522964	6.7936726	500	0
Alpha	3	1	909	6.7158604	6.7714987	6.830901	6.771758	500	0
Alpha	1	1	910	6.8307858	6.8822975	6.9271	6.8820148	500	0
Alpha	2	1	910	6.7409205	6.796161	6.8516183	6.7955346	500	0
Alpha	3	1	910	6.7272873	6.7835445	6.840394	6.7843213	500	0
Alpha	1	1	911	6.8465257	6.895058	6.941109	6.894862	500	0
Alpha	2	1	911	6.742262	6.7985125	6.851575	6.7974157	500	0
Alpha	3	1	911	6.739579	6.7971063	6.855817	6.7969713	500	0
Alpha	1	1	912	6.8590775	6.9077177	6.95392	6.9076147	500	0
Alpha	2	1	912	6.7452774	6.79953	6.8526716	6.799282	500	0
Alpha	3	1	912	6.7498937	6.8094263	6.8683248	6.809536	500	0
Alpha	1	1	913	6.8697248	6.920413	6.96953	6.9201083	500	0
Alpha	2	1	913	6.747903	6.8016148	6.8554707	6.8011093	500	0
Alpha	3	1	913	6.7597914	6.8216896	6.880934	6.82184	500	0
Alpha	1	1	914	6.881107	6.933838	6.982976	6.9335194	500	0
Alpha	2	1	914	6.7516975	6.8051853	6.859654	6.804753	500	0
Alpha	3	1	914	6.7726307	6.836838	6.8995304	6.8367877	500	0
Alpha	1	1	915	6.891841	6.9450693	6.995845	6.945047	500	0
Alpha	2	1	915	6.753501	6.80688	6.8608804	6.806531	500	0
Alpha	3	1	915	6.7818785	6.8482857	6.913323	6.8482404	500	0
Alpha	1	1	916	6.9013333	6.9551754	7.008107	6.9559026	500	0
Alpha	2	1	916	6.7555203	6.809268	6.8641267	6.8082137	500	0
Alpha	3	1	916	6.789092	6.8597765	6.924734	6.8590274	500	0
Alpha	1	1	917	6.9104657	6.965122	7.021597	6.966005	500	0
Alpha	2	1	917	6.7549434	6.8109274	6.864978	6.809776	500	0
Alpha	3	1	917	6.7961903	6.869667	6.9351645	6.86906	500	0
Alpha	1	1	918	6.898477	6.9501038	7.0053663	6.9516177	500	0
Alpha	2	1	918	6.7466764	6.800987	6.8546333	6.8006954	500	0
Alpha	3	1	918	6.7868123	6.8578224	6.922036	6.8571033	500	0
Alpha	1	1	919	6.8858395	6.9347105	6.989194	6.936154	500	0
Alpha	2	1	919	6.7392035	6.790823	6.8428903	6.7909336	500	0
Alpha	3	1	919	6.7761364	6.845278	6.908576	6.8442574	500	0
Alpha	1	1	920	6.8734894	6.921402	6.975099	6.923295	500	0
Alpha	2	1	920	6.7318606	6.781511	6.832921	6.782678	500	0
Alpha	3	1	920	6.7660375	6.8334694	6.895895	6.832034	500	0
Alpha	1	1	921	6.8577065	6.904544	6.957137	6.905766	500	0
Alpha	2	1	921	6.7212276	6.769529	6.82213	6.7716174	500	0
Alpha	3	1	921	6.7520294	6.8189774	6.879419	6.817554	500	0
Alpha	1	1	922	6.8409133	6.8866324	6.938757	6.8876286	500	0
Alpha	2	1	922	6.7092676	6.7578645	6.809809	6.760175	500	0
Alpha	3	1	922	6.737732	6.80494	6.8631883	6.802567	500	0
Alpha	1	1	923	6.8219423	6.8688946	6.918574	6.869104	500	0
Alpha	2	1	923	6.6973658	6.7457967	6.7968254	6.74849	500	0
Alpha	3	1	923	6.723695	6.789936	6.8467712	6.787269	500	0
Alpha	1	1	924	6.8032303	6.8499737	6.8986216	6.8504596	500	0
Alpha	2	1	924	6.6864295	6.7341976	6.7865243	6.736723	500	0
Alpha	3	1	924	6.7094407	6.77398	6.8302526	6.7718673	500	0
Alpha	1	1	925	6.7825713	6.831406	6.879015	6.831944	500	0
Alpha	2	1	925	6.6733446	6.7227573	6.776959	6.725042	500	0
Alpha	3	1	925	6.6955185	6.7583265	6.814397	6.7565684	500	0
Alpha	1	1	926	6.7655616	6.8125715	6.8600874	6.8138056	500	0
Alpha	2	1	926	6.6632457	6.712435	6.766615	6.7135983	500	0
Alpha	3	1	926	6.679072	6.7435536	6.797416	6.7415876	500	0
Alpha	1	1	927	6.749331	6.7958937	6.845025	6.797372	500	0
Alpha	2	1	927	6.650218	6.701088	6.7547417	6.7015944	500	0
Alpha	3	1	927	6.6637506	6.730771	6.783567	6.7283974	500	0
Alpha	1	1	928	6.733274	6.7789783	6.8284054	6.780814	500	0
Alpha	2	1	928	6.6375227	6.691616	6.7445273	6.691056	500	0
Alpha	3	1	928	6.6491504	6.716481	6.7700047	6.714741	500	0
Alpha	1	1	929	6.7177653	6.7639313	6.813329	6.765223	500	0
Alpha	2	1	929	6.626515	6.6821737	6.736217	6.6811295	500	0
Alpha	3	1	929	6.6353726	6.702595	6.7581463	6.701883	500	0
Alpha	1	1	930	6.700669	6.7501535	6.8005757	6.7507124	500	0
Alpha	2	1	930	6.614916	6.6728325	6.728066	6.6718936	500	0
Alpha	3	1	930	6.6221576	6.690837	6.7457533	6.6899185	500	0
Alpha	1	1	931	6.707767	6.7549505	6.8032594	6.7552633	500	0
Alpha	2	1	931	6.6232686	6.6793175	6.733101	6.679365	500	0
Alpha	3	1	931	6.629646	6.6956344	6.7486534	6.6943493	500	0
Alpha	1	1	932	6.714606	6.759733	6.805971	6.7601495	500	0
Alpha	2	1	932	6.632675	6.6874685	6.7408195	6.6873927	500	0
Alpha	3	1	932	6.6352	6.700496	6.751856	6.699112	500	0
Alpha	1	1	933	6.721271	6.7665644	6.812622	6.7671905	500	0
Alpha	2	1	933	6.6414466	6.6967087	6.7506733	6.696726	500	0
Alpha	3	1	933	6.6410713	6.705762	6.7571507	6.7046037	500	0
Alpha	1	1	934	6.7256136	6.771592	6.8171954	6.7725496	500	0
Alpha	2	1	934	6.65218	6.7051272	6.7583766	6.70567	500	0
Alpha	3	1	934	6.6523824	6.71154	6.7618256	6.709913	500	0
Alpha	1	1	935	6.732221	6.776533	6.8229523	6.7780967	500	0
Alpha	2	1	935	6.6626105	6.7145987	6.7657347	6.714924	500	0
Alpha	3	1	935	6.658514	6.7167263	6.7695866	6.715406	500	0
Alpha	1	1	936	6.74043	6.783098	6.8288236	6.7837586	500	0
Alpha	2	1	936	6.673359	6.7232404	6.772342	6.7243714	500	0
Alpha	3	1	936	6.663361	6.721992	6.776353	6.721016	500	0
Alpha	1	1	937	6.747081	6.7900085	6.834234	6.789461	500	0
Alpha	2	1	937	6.683876	6.7322426	6.7812004	6.733885	500	0
Alpha	3	1	937	6.6696944	6.7279506	6.7820086	6.726663	500	0
Alpha	1	1	938	6.7533274	6.795685	6.8406253	6.7951207	500	0
Alpha	2	1	938	6.6930804	6.7433295	6.7896547	6.7433333	500	0
Alpha	3	1	938	6.674946	6.7338295	6.7887597	6.7322702	500	0
Alpha	1	1	939	6.7575545	6.800929	6.8463817	6.800673	500	0
Alpha	2	1	939	6.70292	6.7528152	6.8003163	6.7525854	500	0
Alpha	3	1	939	6.6803703	6.7393913	6.7947764	6.7377615	500	0
Alpha	1	1	940	6.763397	6.80828	6.8523974	6.8078375	500	0
Alpha	2	1	940	6.7118645	6.762553	6.8133006	6.7626762	500	0
Alpha	3	1	940	6.6865597	6.7461066	6.801124	6.7445593	500	0
Alpha	1	1	941	6.7675233	6.8138776	6.860015	6.813029	500	0
Alpha	2	1	941	6.719684	6.7700768	6.822981	6.7712255	500	0
Alpha	3	1	941	6.6881175	6.750969	6.808193	6.74968	500	0
Alpha	1	1	942	6.770395	6.819216	6.8645163	6.817913	500	0
Alpha	2	1	942	6.7271714	6.7776804	6.8324304	6.7792673	500	0
Alpha	3	1	942	6.6900506	6.7554264	6.8156953	6.7545	500	0
Alpha	1	1	943	6.7748237	6.824416	6.8704743	6.822462	500	0
Alpha	2	1	943	6.7335334	6.785442	6.8419666	6.786758	500	0
Alpha	3	1	943	6.6939898	6.7605915	6.8204994	6.758993	500	0
Alpha	1	1	944	6.78009	6.8290114	6.874572	6.827126	500	0
Alpha	2	1	944	6.7375584	6.78938	6.8439717	6.7902656	500	0
Alpha	3	1	944	6.703208	6.766788	6.8234572	6.7653394	500	0
Alpha	1	1	945	6.784663	6.833794	6.878164	6.832151	500	0
Alpha	2	1	945	6.7423344	6.7929945	6.8462663	6.794034	500	0
Alpha	3	1	945	6.7125573	6.773013	6.8319254	6.772154	500	0
Alpha	1	1	946	6.789395	6.837574	6.8847427	6.83671	500	0
Alpha	2	1	946	6.7458687	6.7967815	6.8490357	6.797538	500	0
Alpha	3	1	946	6.721891	6.7807174	6.837364	6.779383	500	0
Alpha	1	1	947	6.794055	6.843193	6.8899655	6.8423796	500	0
Alpha	2	1	947	6.7494903	6.800706	6.8522677	6.8017898	500	0
Alpha	3	1	947	6.731442	6.7883344	6.8433666	6.787023	500	0
Alpha	1	1	948	6.799191	6.848466	6.896602	6.8482447	500	0
Alpha	2	1	948	6.7546983	6.8051634	6.856119	6.8061857	500	0
Alpha	3	1	948	6.739636	6.7963195	6.8493533	6.79493	500	0
Alpha	1	1	949	6.8047743	6.854468	6.902632	6.854234	500	0
Alpha	2	1	949	6.7570496	6.81009	6.8598995	6.810677	500	0
Alpha	3	1	949	6.7491875	6.8039083	6.855889	6.8030005	500	0
Alpha	1	1	950	6.8105593	6.86065	6.9099607	6.860268	500	0
Alpha	2	1	950	6.761897	6.8143463	6.8649487	6.815206	500	0
Alpha	3	1	950	6.7603674	6.8114758	6.862857	6.8111253	500	0
Alpha	1	1	951	6.816128	6.866904	6.9151835	6.8662524	500	0
Alpha	2	1	951	6.7654605	6.819309	6.8699117	6.819695	500	0
Alpha	3	1	951	6.7696733	6.8186884	6.8728833	6.8191924	500	0
Alpha	1	1	952	6.821365	6.872963	6.9233637	6.8721204	500	0
Alpha	2	1	952	6.7675524	6.823976	6.8758554	6.824091	500	0
Alpha	3	1	952	6.778921	6.826321	6.879823	6.8271008	500	0
Alpha	1	1	953	6.8249865	6.8782434	6.931919	6.877162	500	0
Alpha	2	1	953	6.768433	6.8285136	6.879549	6.8274956	500	0
Alpha	3	1	953	6.78449	6.833289	6.886113	6.83427	500	0
Alpha	1	1	954	6.8284345	6.8836823	6.939175	6.8825026	500	0
Alpha	2	1	954	6.7729487	6.8323727	6.885277	6.8314743	500	0
Alpha	3	1	954	6.7912273	6.8398676	6.8942356	6.841487	500	0
Alpha	1	1	955	6.831464	6.8879094	6.947053	6.8875318	500	0
Alpha	2	1	955	6.774348	6.836319	6.8910756	6.835225	500	0
Alpha	3	1	955	6.797474	6.846425	6.900338	6.8482785	500	0
Alpha	1	1	956	6.8351717	6.8930597	6.9533143	6.8922086	500	0
Alpha	2	1	956	6.7763677	6.839774	6.8961253	6.838715	500	0
Alpha	3	1	956	6.803447	6.8526278	6.907292	6.8546066	500	0
Alpha	1	1	957	6.8463526	6.9022856	6.96135	6.901969	500	0
Alpha	2	1	957	6.782427	6.845292	6.9002514	6.8446603	500	0
Alpha	3	1	957	6.8207736	6.869998	6.9225554	6.8712826	500	0
Alpha	1	1	958	6.8585725	6.9121685	6.969847	6.912464	500	0
Alpha	2	1	958	6.789813	6.850998	6.905402	6.851053	500	0
